模拟值,模拟类型,源
0.8570317436478473,all,4U 1755-338
0.7775397991240489,all,4U 1755-338
0.40020849896761357,all,4U 1755-338
0.8381398914099205,all,4U 1755-338
0.8746654382029371,all,4U 1755-338
0.8997206308986281,all,4U 1755-338
0.18659782613011122,all,4U 1755-338
1.0,all,4U 1755-338
0.6076979249693351,all,4U 1755-338
0.9210449042856987,all,4U 1755-338
0.933036231750103,all,4U 1755-338
0.5771266411637556,all,4U 1755-338
0.9153011895173411,all,4U 1755-338
0.6851914869992812,all,4U 1755-338
0.31429702054560543,all,4U 1755-338
1.0,all,4U 1755-338
0.5994901081364272,all,4U 1755-338
0.582011438197628,all,4U 1755-338
0.6813255090319211,all,4U 1755-338
0.8298920795720254,all,4U 1755-338
0.7574005096191375,all,4U 1755-338
0.8905747234355775,all,4U 1755-338
0.47531233936369505,all,4U 1755-338
0.6066749985052384,all,4U 1755-338
0.7444806440892626,all,4U 1755-338
1.0,all,4U 1755-338
0.7449612415489733,all,4U 1755-338
1.0,all,4U 1755-338
0.7784821371325499,all,4U 1755-338
0.663595099763735,all,4U 1755-338
0.7157206266948231,all,4U 1755-338
0.7329476633536461,all,4U 1755-338
0.9028020625713625,all,4U 1755-338
1.0,all,4U 1755-338
0.8491297864909907,all,4U 1755-338
1.0,all,4U 1755-338
0.5577462577214691,all,4U 1755-338
0.6787812880609133,all,4U 1755-338
0.6106534424743133,all,4U 1755-338
0.8391778099924676,all,4U 1755-338
0.691029155260529,all,4U 1755-338
0.930550046147523,all,4U 1755-338
0.5651796234408629,all,4U 1755-338
0.779466814130682,all,4U 1755-338
0.9211087404226963,all,4U 1755-338
0.31563338949106573,all,4U 1755-338
1.0,all,4U 1755-338
0.7077065853264274,all,4U 1755-338
0.32449121899124195,all,4U 1755-338
0.804780657686893,all,4U 1755-338
0.7773575629540932,all,4U 1755-338
0.7519832364940515,all,4U 1755-338
0.9880620448438666,all,4U 1755-338
0.9344378937139524,all,4U 1755-338
0.835532762025246,all,4U 1755-338
0.8690342394682625,all,4U 1755-338
0.747041141123621,all,4U 1755-338
1.0,all,4U 1755-338
0.44457687596129136,all,4U 1755-338
0.8007233683274972,all,4U 1755-338
0.7843054188615316,all,4U 1755-338
0.9489216893342105,all,4U 1755-338
0.5843521469665222,all,4U 1755-338
0.3863920274727621,all,4U 1755-338
0.8045010635416026,all,4U 1755-338
0.831870708288093,all,4U 1755-338
1.0,all,4U 1755-338
0.490520349808481,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.686891724745055,all,4U 1755-338
0.4859927117114907,all,4U 1755-338
0.6804656393978583,all,4U 1755-338
0.7730810928217038,all,4U 1755-338
0.8940333325015213,all,4U 1755-338
0.6398931594356296,all,4U 1755-338
1.0,all,4U 1755-338
0.5248028906982265,all,4U 1755-338
0.387374866521984,all,4U 1755-338
1.0,all,4U 1755-338
0.2695833731346361,all,4U 1755-338
0.7250914508480024,all,4U 1755-338
1.0,all,4U 1755-338
0.7673504183488151,all,4U 1755-338
0.5234311168468251,all,4U 1755-338
0.7573725579669054,all,4U 1755-338
0.7588238265037026,all,4U 1755-338
0.8053429868776857,all,4U 1755-338
0.9156978560751163,all,4U 1755-338
0.5413955429590974,all,4U 1755-338
1.0,all,4U 1755-338
0.8239251425619759,all,4U 1755-338
0.9298946902083969,all,4U 1755-338
0.6318071320537586,all,4U 1755-338
1.0,all,4U 1755-338
0.7134484700611258,all,4U 1755-338
0.831061552968577,all,4U 1755-338
0.5647166630188359,all,4U 1755-338
0.5506750421915321,all,4U 1755-338
0.9214051674196342,all,4U 1755-338
0.6724064973543751,all,4U 1755-338
0.5821589207490371,all,4U 1755-338
0.6284996647540533,all,4U 1755-338
0.9237696757778326,all,4U 1755-338
0.6316116705352056,all,4U 1755-338
0.744115915047524,all,4U 1755-338
0.7733061050631613,all,4U 1755-338
0.34818324507773424,all,4U 1755-338
0.44635219081782607,all,4U 1755-338
0.8439811356344638,all,4U 1755-338
0.6078535405464066,all,4U 1755-338
1.0,all,4U 1755-338
0.9826975629351198,all,4U 1755-338
0.9282171065981962,all,4U 1755-338
1.0,all,4U 1755-338
0.7517203478964998,all,4U 1755-338
0.9127540236988446,all,4U 1755-338
0.6414317851488731,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7726136955939142,all,4U 1755-338
0.8550489705791423,all,4U 1755-338
1.0,all,4U 1755-338
0.7376293089408965,all,4U 1755-338
0.625542704424065,all,4U 1755-338
0.9622777452215141,all,4U 1755-338
0.7872566341384074,all,4U 1755-338
0.8102587789219573,all,4U 1755-338
0.5864603045250476,all,4U 1755-338
0.3921121273600528,all,4U 1755-338
0.8219513301734023,all,4U 1755-338
0.969091649128724,all,4U 1755-338
0.7203225152032708,all,4U 1755-338
1.0,all,4U 1755-338
0.6151384084085803,all,4U 1755-338
0.5379650199074977,all,4U 1755-338
0.7552093324168512,all,4U 1755-338
0.7518296334227161,all,4U 1755-338
0.9393931208937489,all,4U 1755-338
0.5995081787059233,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7613883140669648,all,4U 1755-338
1.0,all,4U 1755-338
0.5375706444624428,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.9599562016417733,all,4U 1755-338
0.7665761204485353,all,4U 1755-338
0.1200652329267532,all,4U 1755-338
0.6288200283965315,all,4U 1755-338
0.6322984761093876,all,4U 1755-338
0.554783913626695,all,4U 1755-338
0.7968934610003546,all,4U 1755-338
0.6778280419853284,all,4U 1755-338
0.5885853578516952,all,4U 1755-338
0.5370639673854797,all,4U 1755-338
0.6125871431932497,all,4U 1755-338
1.0,all,4U 1755-338
0.6245744879819513,all,4U 1755-338
0.65671348458468,all,4U 1755-338
0.6695265246948858,all,4U 1755-338
0.8445785730380724,all,4U 1755-338
0.8703748874762772,all,4U 1755-338
0.1001755613665044,all,4U 1755-338
0.9947597470420738,all,4U 1755-338
1.0,all,4U 1755-338
0.5389589617804327,all,4U 1755-338
0.5560943861583364,all,4U 1755-338
0.6709442546887803,all,4U 1755-338
0.6036791157195469,all,4U 1755-338
0.8192639122682535,all,4U 1755-338
0.34176443700104986,all,4U 1755-338
0.5240559262319173,all,4U 1755-338
1.0,all,4U 1755-338
0.5657916071834361,all,4U 1755-338
1.0,all,4U 1755-338
0.8481744030298302,all,4U 1755-338
0.37196110279058325,all,4U 1755-338
0.9097724229475654,all,4U 1755-338
0.7441131935175723,all,4U 1755-338
0.6697972476250571,all,4U 1755-338
0.8238905604978409,all,4U 1755-338
0.8744193668246942,all,4U 1755-338
0.9256702008344163,all,4U 1755-338
1.0,all,4U 1755-338
0.8597899008112384,all,4U 1755-338
0.4673605004670004,all,4U 1755-338
0.665797999316738,all,4U 1755-338
1.0,all,4U 1755-338
0.9293880332839801,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.8231964557422647,all,4U 1755-338
0.8363095553518458,all,4U 1755-338
0.7619523912270939,all,4U 1755-338
0.38768298451377015,all,4U 1755-338
0.7739703955430094,all,4U 1755-338
1.0,all,4U 1755-338
0.6380792011393353,all,4U 1755-338
0.8606296597935981,all,4U 1755-338
0.9573500300965034,all,4U 1755-338
0.5698703033512554,all,4U 1755-338
0.6707133698443938,all,4U 1755-338
0.546059472095025,all,4U 1755-338
0.5891235665283305,all,4U 1755-338
0.48672683759632657,all,4U 1755-338
0.5719013384968341,all,4U 1755-338
1.0,all,4U 1755-338
0.5685950536001356,all,4U 1755-338
0.7978210281933519,all,4U 1755-338
0.6593688741923898,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.9600953960705684,all,4U 1755-338
0.8373496016826062,all,4U 1755-338
0.7191669018950023,all,4U 1755-338
0.5077875650779251,all,4U 1755-338
1.0,all,4U 1755-338
0.6028719360944383,all,4U 1755-338
0.9160021963472251,all,4U 1755-338
1.0,all,4U 1755-338
0.6478382906808275,all,4U 1755-338
0.9983627560095116,all,4U 1755-338
0.9381269047345482,all,4U 1755-338
1.0,all,4U 1755-338
0.6667437773861236,all,4U 1755-338
0.4871099161984627,all,4U 1755-338
0.6587922538022075,all,4U 1755-338
0.815947779357553,all,4U 1755-338
0.7828067999587125,all,4U 1755-338
0.6834436628195989,all,4U 1755-338
0.3499765590250066,all,4U 1755-338
0.8735062591484034,all,4U 1755-338
1.0,all,4U 1755-338
0.8721352723870608,all,4U 1755-338
0.904009814191773,all,4U 1755-338
0.8959379673541225,all,4U 1755-338
0.857350267374128,all,4U 1755-338
0.9749665127109809,all,4U 1755-338
0.8569822098608465,all,4U 1755-338
0.7012110226762793,all,4U 1755-338
0.5948824397980741,all,4U 1755-338
0.7152257958382515,all,4U 1755-338
0.8391084892191465,all,4U 1755-338
0.7004617485529459,all,4U 1755-338
0.8391545102889147,all,4U 1755-338
0.8666130294140919,all,4U 1755-338
0.95329947487944,all,4U 1755-338
1.0,all,4U 1755-338
0.7871616320653486,all,4U 1755-338
0.4822891556675147,all,4U 1755-338
0.6940770986997782,all,4U 1755-338
0.7796937648294519,all,4U 1755-338
0.3661308736410402,all,4U 1755-338
1.0,all,4U 1755-338
0.8013231407523026,all,4U 1755-338
0.8538976236076627,all,4U 1755-338
1.0,all,4U 1755-338
0.6313685773686837,all,4U 1755-338
0.8962892247944867,all,4U 1755-338
0.7458298929175742,all,4U 1755-338
0.7295008892564978,all,4U 1755-338
0.6001176746830366,all,4U 1755-338
1.0,all,4U 1755-338
0.6873899911833744,all,4U 1755-338
0.9238821343170545,all,4U 1755-338
0.357498374756174,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7914355042654067,all,4U 1755-338
0.7200726574496567,all,4U 1755-338
0.8580000012349847,all,4U 1755-338
1.0,all,4U 1755-338
0.3820879262412333,all,4U 1755-338
0.9420460252663081,all,4U 1755-338
0.5694441935261414,all,4U 1755-338
0.7656179528140592,all,4U 1755-338
0.7154663738026942,all,4U 1755-338
0.6757699832844938,all,4U 1755-338
0.7676976716083995,all,4U 1755-338
0.520482348038886,all,4U 1755-338
0.9964196959481528,all,4U 1755-338
0.3752884275363079,all,4U 1755-338
0.8887481928222353,all,4U 1755-338
0.6981621124423943,all,4U 1755-338
0.5123965233623602,all,4U 1755-338
0.8145243415317129,all,4U 1755-338
0.42747076092457487,all,4U 1755-338
0.7787370407783196,all,4U 1755-338
0.45696708028145805,all,4U 1755-338
0.8714798585499228,all,4U 1755-338
0.5666413866013174,all,4U 1755-338
0.670781316253552,all,4U 1755-338
0.8346688653474957,all,4U 1755-338
0.6000407353947081,all,4U 1755-338
0.7572479200729735,all,4U 1755-338
0.43695728972613224,all,4U 1755-338
0.9087926327911542,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7900569922666166,all,4U 1755-338
0.943404910975381,all,4U 1755-338
0.3782623519603524,all,4U 1755-338
1.0,all,4U 1755-338
0.9407702710393033,all,4U 1755-338
0.6635346421107288,all,4U 1755-338
1.0,all,4U 1755-338
0.7140152631380249,all,4U 1755-338
0.6692344597367976,all,4U 1755-338
0.8745736835940481,all,4U 1755-338
0.5360620100373299,all,4U 1755-338
0.9947574481679886,all,4U 1755-338
0.5376822413760944,all,4U 1755-338
0.538987946238899,all,4U 1755-338
0.5698682465501664,all,4U 1755-338
0.9370900082535469,all,4U 1755-338
0.6343094204656643,all,4U 1755-338
0.4734409274392229,all,4U 1755-338
0.6367504000141244,all,4U 1755-338
0.7629506784502929,all,4U 1755-338
0.5101860535938352,all,4U 1755-338
0.5166301560124444,all,4U 1755-338
1.0,all,4U 1755-338
0.5806756111609449,all,4U 1755-338
0.6989306788699385,all,4U 1755-338
0.6892078598241571,all,4U 1755-338
0.6773015022905028,all,4U 1755-338
0.9066962827932026,all,4U 1755-338
0.978591449103851,all,4U 1755-338
0.7026900250630498,all,4U 1755-338
0.49797477694968323,all,4U 1755-338
1.0,all,4U 1755-338
0.7490249599367298,all,4U 1755-338
1.0,all,4U 1755-338
0.2759711025356642,all,4U 1755-338
0.8129887086823305,all,4U 1755-338
1.0,all,4U 1755-338
0.6922818902036052,all,4U 1755-338
0.7203914468663801,all,4U 1755-338
0.8350125721498746,all,4U 1755-338
0.6470649198453094,all,4U 1755-338
0.7013441749483988,all,4U 1755-338
0.6956806792778913,all,4U 1755-338
0.631967438426198,all,4U 1755-338
1.0,all,4U 1755-338
0.8714371671052158,all,4U 1755-338
0.8251382110627264,all,4U 1755-338
0.9478856215158257,all,4U 1755-338
0.7118417166952373,all,4U 1755-338
0.5996751599623619,all,4U 1755-338
0.6374226529847974,all,4U 1755-338
0.7703922690430139,all,4U 1755-338
0.5369734241579616,all,4U 1755-338
0.6599425763509315,all,4U 1755-338
0.6564543387882844,all,4U 1755-338
1.0,all,4U 1755-338
0.15976071321453833,all,4U 1755-338
0.7304836612907607,all,4U 1755-338
1.0,all,4U 1755-338
0.7968057821091399,all,4U 1755-338
0.9357518441526405,all,4U 1755-338
0.7919617893219489,all,4U 1755-338
0.6231866561323743,all,4U 1755-338
0.27677849440803914,all,4U 1755-338
0.8152002511479867,all,4U 1755-338
0.5993665469874739,all,4U 1755-338
0.5939262106436332,all,4U 1755-338
0.6602228036845954,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.8177857462562482,all,4U 1755-338
0.6677512107394199,all,4U 1755-338
0.5110101881607337,all,4U 1755-338
0.8730788355401352,all,4U 1755-338
1.0,all,4U 1755-338
0.7155851148544655,all,4U 1755-338
0.24662087103429065,all,4U 1755-338
0.9174109277994152,all,4U 1755-338
0.9867879365190109,all,4U 1755-338
0.42111395911511357,all,4U 1755-338
0.8088265204058497,all,4U 1755-338
0.8692697235499418,all,4U 1755-338
0.7539163935580335,all,4U 1755-338
0.5960303978012222,all,4U 1755-338
0.9935061891839824,all,4U 1755-338
0.6812564558868899,all,4U 1755-338
0.443259044206015,all,4U 1755-338
0.31911561315267023,all,4U 1755-338
1.0,all,4U 1755-338
0.905666074823646,all,4U 1755-338
0.7893541803684172,all,4U 1755-338
0.6731395798928232,all,4U 1755-338
0.6536203488753121,all,4U 1755-338
0.5333379373428455,all,4U 1755-338
0.6750797581968253,all,4U 1755-338
0.30358081267356163,all,4U 1755-338
0.6080659962369269,all,4U 1755-338
0.7015937464027594,all,4U 1755-338
0.9041736103818921,all,4U 1755-338
0.76121617805786,all,4U 1755-338
0.944883085052623,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.8735121664232826,all,4U 1755-338
0.7726097894197725,all,4U 1755-338
0.554226638149017,all,4U 1755-338
0.9327876913034496,all,4U 1755-338
1.0,all,4U 1755-338
0.8452633287230921,all,4U 1755-338
1.0,all,4U 1755-338
0.4343742242265616,all,4U 1755-338
0.5160840553485009,all,4U 1755-338
0.9581443317046178,all,4U 1755-338
0.8281438462337153,all,4U 1755-338
1.0,all,4U 1755-338
0.7665962390401173,all,4U 1755-338
0.579045407043767,all,4U 1755-338
0.7230094867148906,all,4U 1755-338
0.4328095263967785,all,4U 1755-338
0.5217100519186524,all,4U 1755-338
0.9839376795419623,all,4U 1755-338
0.9620132311833142,all,4U 1755-338
0.8498609426573369,all,4U 1755-338
0.39136294538869676,all,4U 1755-338
0.6911512133871646,all,4U 1755-338
0.5005000244947888,all,4U 1755-338
1.0,all,4U 1755-338
0.6415811306162278,all,4U 1755-338
0.5311355036280592,all,4U 1755-338
0.7765551563267133,all,4U 1755-338
0.6291660194963854,all,4U 1755-338
1.0,all,4U 1755-338
0.608341602542478,all,4U 1755-338
0.46216978297058114,all,4U 1755-338
0.29635902653334656,all,4U 1755-338
0.7632269694690487,all,4U 1755-338
0.6463753749512562,all,4U 1755-338
0.45564098656742014,all,4U 1755-338
1.0,all,4U 1755-338
0.9167939324344332,all,4U 1755-338
0.7637920666338095,all,4U 1755-338
1.0,all,4U 1755-338
0.9157579273476949,all,4U 1755-338
0.5889717016659449,all,4U 1755-338
0.5413715639220315,all,4U 1755-338
0.9499559397798495,all,4U 1755-338
0.8572007304228172,all,4U 1755-338
0.8073445089535456,all,4U 1755-338
0.5837704833688404,all,4U 1755-338
0.9037484647412659,all,4U 1755-338
0.6037902457105312,all,4U 1755-338
0.7475629359893908,all,4U 1755-338
1.0,all,4U 1755-338
0.624616468121768,all,4U 1755-338
0.4239423634439706,all,4U 1755-338
0.5384396177885757,all,4U 1755-338
0.9887457418712772,all,4U 1755-338
0.8260408502236462,all,4U 1755-338
0.7416469766884742,all,4U 1755-338
0.6579993628314548,all,4U 1755-338
0.8767791796617018,all,4U 1755-338
0.5831969327821509,all,4U 1755-338
0.8372464251013712,all,4U 1755-338
0.6091239948611495,all,4U 1755-338
0.5725149352394882,all,4U 1755-338
0.6297527643384975,all,4U 1755-338
0.6874103617735284,all,4U 1755-338
0.7592574360945853,all,4U 1755-338
0.8218002749244452,all,4U 1755-338
-0.041440364114257666,all,4U 1755-338
0.5923168772957117,all,4U 1755-338
0.6838546049816714,all,4U 1755-338
1.0,all,4U 1755-338
0.5323994261559309,all,4U 1755-338
0.8058152559819808,all,4U 1755-338
1.0,all,4U 1755-338
0.4811469234116,all,4U 1755-338
0.8566745496901685,all,4U 1755-338
0.5935001965344056,all,4U 1755-338
0.6589805766963684,all,4U 1755-338
0.5933156165302709,all,4U 1755-338
0.6089913921485051,all,4U 1755-338
1.0,all,4U 1755-338
0.9557802918557665,all,4U 1755-338
1.0,all,4U 1755-338
0.8782385671040291,all,4U 1755-338
0.41662350655156927,all,4U 1755-338
0.8568907534711276,all,4U 1755-338
1.0,all,4U 1755-338
0.5822521157113956,all,4U 1755-338
0.9823718667754479,all,4U 1755-338
0.9249539661678974,all,4U 1755-338
1.0,all,4U 1755-338
0.6780877372470039,all,4U 1755-338
0.5285255838993401,all,4U 1755-338
0.69044181593804,all,4U 1755-338
1.0,all,4U 1755-338
0.3677507062147682,all,4U 1755-338
0.31495734260517294,all,4U 1755-338
0.789666961364955,all,4U 1755-338
0.6726303555896856,all,4U 1755-338
0.7717001364986507,all,4U 1755-338
0.9779685896718904,all,4U 1755-338
0.6484347438538525,all,4U 1755-338
0.3579387171952635,all,4U 1755-338
1.0,all,4U 1755-338
0.5506097767634692,all,4U 1755-338
0.5370118331573386,all,4U 1755-338
1.0,all,4U 1755-338
0.685412393370866,all,4U 1755-338
0.7560542325523416,all,4U 1755-338
0.87621382729327,all,4U 1755-338
1.0,all,4U 1755-338
0.6966386475000101,all,4U 1755-338
1.0,all,4U 1755-338
0.3001240332783428,all,4U 1755-338
0.937153192129677,all,4U 1755-338
0.5853039372361154,all,4U 1755-338
1.0,all,4U 1755-338
0.80124978534272,all,4U 1755-338
0.6219608269579316,all,4U 1755-338
0.9158250404647592,all,4U 1755-338
0.9665014363855954,all,4U 1755-338
0.9112167070289005,all,4U 1755-338
0.5434668272807267,all,4U 1755-338
0.6635162328031414,all,4U 1755-338
0.7691039758332843,all,4U 1755-338
0.7609228764169867,all,4U 1755-338
0.9349440045964366,all,4U 1755-338
0.3267217288485462,all,4U 1755-338
0.8435519520017708,all,4U 1755-338
0.7062041020239392,all,4U 1755-338
0.5855298643955306,all,4U 1755-338
0.6066529088906881,all,4U 1755-338
0.7228017138060481,all,4U 1755-338
-0.02223872298109386,all,4U 1755-338
0.615716294425859,all,4U 1755-338
0.5773207385778155,all,4U 1755-338
0.8872123060509773,all,4U 1755-338
0.5927841298476855,all,4U 1755-338
0.7226749639624922,all,4U 1755-338
1.0,all,4U 1755-338
0.9887573343593932,all,4U 1755-338
0.9684997079875596,all,4U 1755-338
0.6600280653096127,all,4U 1755-338
0.8894671014437235,all,4U 1755-338
0.7185424839002094,all,4U 1755-338
0.7268594936510737,all,4U 1755-338
0.8601307756242409,all,4U 1755-338
0.6386614105473949,all,4U 1755-338
1.0,all,4U 1755-338
0.7347713692884539,all,4U 1755-338
0.9060393245771263,all,4U 1755-338
1.0,all,4U 1755-338
0.9969638304065385,all,4U 1755-338
0.4600377974080846,all,4U 1755-338
0.8678770969021745,all,4U 1755-338
0.9571582667813423,all,4U 1755-338
0.9662098648753648,all,4U 1755-338
0.5250751364947812,all,4U 1755-338
0.6254522478561888,all,4U 1755-338
0.9888028118631568,all,4U 1755-338
0.602412718449818,all,4U 1755-338
0.7040668675338508,all,4U 1755-338
1.0,all,4U 1755-338
0.7594841649153462,all,4U 1755-338
0.6101096896765545,all,4U 1755-338
0.5769241814901609,all,4U 1755-338
0.8431982525087414,all,4U 1755-338
0.47670743813501404,all,4U 1755-338
0.715586087942788,all,4U 1755-338
0.8433107176978047,all,4U 1755-338
1.0,all,4U 1755-338
0.9168605776813991,all,4U 1755-338
0.6129056740439207,all,4U 1755-338
1.0,all,4U 1755-338
0.704106691739555,all,4U 1755-338
0.49814533514913006,all,4U 1755-338
0.7321509009615961,all,4U 1755-338
1.0,all,4U 1755-338
0.8063528110142836,all,4U 1755-338
0.772754810152553,all,4U 1755-338
1.0,all,4U 1755-338
0.45510193364802604,all,4U 1755-338
0.48716819490839014,all,4U 1755-338
0.414513776387297,all,4U 1755-338
0.8519826010256122,all,4U 1755-338
0.8066284879653274,all,4U 1755-338
1.0,all,4U 1755-338
0.8235645169700895,all,4U 1755-338
0.6810854249145534,all,4U 1755-338
0.7703948720331836,all,4U 1755-338
0.7958956320614108,all,4U 1755-338
0.40221251986780326,all,4U 1755-338
1.0,all,4U 1755-338
0.8843716239824205,all,4U 1755-338
0.8162018277649696,all,4U 1755-338
0.9053360765412877,all,4U 1755-338
0.9260704157290531,all,4U 1755-338
0.7390782331894651,all,4U 1755-338
0.6311269500270459,all,4U 1755-338
0.9018791509907749,all,4U 1755-338
0.8548563849169195,all,4U 1755-338
0.5918241782003302,all,4U 1755-338
1.0,all,4U 1755-338
0.8345374479910563,all,4U 1755-338
0.9305602596988788,all,4U 1755-338
1.0,all,4U 1755-338
0.7748155406562637,all,4U 1755-338
0.8397294415365054,all,4U 1755-338
0.9482059924713456,all,4U 1755-338
0.6105305615639885,all,4U 1755-338
0.7818913658261202,all,4U 1755-338
0.7976206890632527,all,4U 1755-338
0.5596671186296532,all,4U 1755-338
1.0,all,4U 1755-338
0.46039544243167146,all,4U 1755-338
0.4844171411888253,all,4U 1755-338
1.0,all,4U 1755-338
0.9269185751752393,all,4U 1755-338
0.5442877401542289,all,4U 1755-338
0.9036035833223725,all,4U 1755-338
1.0,all,4U 1755-338
0.7633421273286631,all,4U 1755-338
1.0,all,4U 1755-338
0.3907064016090322,all,4U 1755-338
0.9226411598490025,all,4U 1755-338
1.0,all,4U 1755-338
0.9660956583531543,all,4U 1755-338
0.7250417401379574,all,4U 1755-338
0.7061028739575471,all,4U 1755-338
